Unnamed: 0,p_val,avg_log2FC,p_val_adj
Nfe2l2,0.0015241724220052,0.4450284567793562,0.0039241752656104
Itprid2,0.0007869050746109,1.606129025213208,0.0022313609649925
Spi1,0.0054933714376438,0.2052667500537955,0.0113259749760185
Cd44,0.0002423343526326,1.967715605175932,0.0008975854205964
Nop10,0.4171856441993936,-0.1877056146544439,0.5009638255757187
Srp14,0.0201317774073192,-0.2637334072130114,0.035132484652937
Pdia3,0.0123997777248551,0.2396130032084321,0.0229174463307589
Serf2,1.5876796062554575e-05,-0.1846155489452739,0.0001008127848143
B2m,0.0003016591251885,-0.0670240038152853,0.0010104116329129
Gatm,0.0123997777248551,0.8639817081147878,0.0229174463307589
Bcl2l11,0.4726680955783123,0.1305892079950726,0.5534066503660104
Il1b,0.6238787012780821,0.0567905022307635,0.6840195506597616
Sirpa,1.5876796062554575e-05,1.0887910296609364,0.0001008127848143
Snrpb,0.0473446058585377,-0.2223175987267991,0.0752713779778594
Rrbp1,0.7344923394458999,0.0188638624939422,0.752672842897531
Cst3,1.5876796062554575e-05,-0.7050315283553845,0.0001008127848143
Fkbp1a,0.0021592442645074,0.2953046261060259,0.0052460512060215
Chmp4b,0.038707628800508,0.2036060663521015,0.0627937238378147
Eif2s2,0.0073033261887751,-0.2516012315914185,0.0144807329605023
Eif6,0.1136029476053177,0.290516850696958,0.165924663829821
Scand1,1.5876796062554575e-05,-0.4633484987276247,0.0001008127848143
Samhd1,1.5876796062554575e-05,-0.9999248907732684,0.0001008127848143
Tgm2,0.0004763038818766,1.0431220086914272,0.00143724349196
Top1,0.0073033261887751,0.2500350999759081,0.0144807329605023
Serinc3,0.0002423343526326,1.4152362939601737,0.0008975854205964
Ctsa,1.5876796062554575e-05,0.9843004461111138,0.0001008127848143
B4galt5,0.0002345546750104,3.572872977821566,0.0008975854205964
Tmem189,0.0002345546750104,3.529136986743878,0.0008975854205964
Cebpb,1.5876796062554575e-05,1.889734302579794,0.0001008127848143
Ptpn1,0.0824958323410335,-0.1900213122579766,0.1235646692807086
Gnas,0.6784313725490196,-0.0019422571552322,0.7201809954751132
Ctsz,3.175359212510915e-05,0.2070463499152965,0.0001786139557037
Atp5e,0.0123997777248551,-0.163500210904338,0.0229174463307589
Psma7,6.35071842502183e-05,-0.5306180530700759,0.0003206338326779
Rps21,0.0001905215527506,-0.0698715451360534,0.0008216241962369
Tpd52,1.5876796062554575e-05,1.0725191148774194,0.0001008127848143
Rpl22l1,0.0095578312296578,-0.1724879051208044,0.0184558867960743
Ndufb5,0.0007144558228149,-0.4155765737502746,0.0020427120900923
Anxa5,1.5876796062554575e-05,0.7909675869951541,0.0001008127848143
Slc7a11,0.0802713616470359,1.6853233939240335,0.123082754525455
Ndufc1,0.0201317774073192,-0.2724271148983117,0.035132484652937
Serp1,0.0007144558228149,0.4726575984357909,0.0020427120900923
Mbnl1,0.0123997777248551,-0.3020135148477696,0.0229174463307589
Ssr3,0.2379772961816305,0.1704048831719178,0.310209699682604
Tiparp,1.5876796062554575e-05,1.0601311264372582,0.0001008127848143
Mfsd1,0.0002423343526326,1.7878382191581228,0.0008975854205964
Pdcd10,0.0013600451325973,-0.459470567087841,0.0036467531405134
Rapgef2,0.0325325182293942,0.8902260801129065,0.0537877897243178
Ubap2l,0.2023371148299164,-0.213174315201987,0.2719622618005705
Tpm3,0.0021592442645074,-0.2481845923406199,0.0052460512060215
Rps27,1.5876796062554575e-05,-0.21393362464875,0.0001008127848143
S100a6,0.0109788044772564,-0.5407087334642652,0.0210427085814081
S100a11,1.5876796062554575e-05,-1.1726848927527864,0.0001008127848143
Psmb4,3.175359212510915e-05,-0.4448912678728349,0.0001786139557037
Psmd4,0.0002219962051443,-1.9193100748612224,0.0008975854205964
