gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Psmd8,0.1408688150289272,0.6233026627251221,1.0,-0.0946050966008912,0.0469496573569146,0.1771893693800018,0.694941400082967,0.7180589765090332,0.8230744602124918
Capns1,0.0165749267498532,0.126022121770373,0.4704864220587896,0.0049533333434971,0.0957924638432919,0.1849644255272476,0.722717073296977,0.7722598071628166,0.4105318980663675
Tyrobp,0.1939308522824107,0.4357306600317365,0.7950121719642381,-0.0340562506080231,-0.0167302998904275,0.000768966991217,2.887812705660155,2.855779673335841,0.697550222365269
Psenen,0.1120270755085749,0.4014784257701335,0.8397224284314397,-0.3715831840198558,-0.1642305415070695,-0.0035523031901788,0.6821167591360681,0.6094863050493979,0.6791169250611708
Cox6b1,0.1572127533400038,0.3708443333042212,0.7950121719642381,0.0078925343380675,0.0433366893907507,0.0773484100906935,1.558934476358827,1.6067226559372023,0.6538424827072925
Fxyd5,0.0141379694559114,0.068964333339054,0.3123214216762161,-0.1004555819631387,-0.0620713838953069,-0.0270541823280937,1.62732321186428,1.5596744900694288,0.31313535137732623
Gpi1,0.2144938077835174,0.5833195295603595,0.9769502088750937,-0.0107006775037824,0.0927773063675845,0.1940176600179245,0.7267387360433841,0.7753453792827361,0.8080470068814829
Pdcd5,0.1950907960342081,0.6825115571154998,1.0,-29.10792822359957,-1.211295825873314,27.85005338303041,0.4986491393084729,0.1321597134213697,0.848397744310294
Cd33,0.0109168257616513,0.0585157428344865,0.2595762702729086,0.0,27.7420499934192,28.94128676244458,0.0,0.2244859616211265,0.2957174953581708
Rps11,0.2365840933218761,0.4704864220587896,0.7950121719642381,-0.0344756150540306,-0.0163009795901027,0.000923223773278,3.096834111808504,3.0630505431596737,0.718561080962515
Rpl13a,0.0120228254076174,0.0404041195882236,0.0998774027692641,0.0317062199568393,0.0539735721290928,0.0742900956201962,2.4447258364862687,2.536674724920326,0.250080234925005
Snrnp70,0.0141379694559114,0.1259397851414355,0.5636180676565299,0.034884888555661,0.1787413089588491,0.3101687672852059,0.6400051715222452,0.7247419464112346,0.4105318980663675
Ftl1,0.0013539414430926,0.0035498386349135,0.0086155581188204,0.0627580205077813,0.0746407259440095,0.0864305717351016,3.830013382732328,4.033309367198456,0.08349220469316553
Bax,0.1079661679708755,0.3660572002335555,0.9078729513710198,-0.3251802329391169,-0.1949603438240321,-0.0478728351673654,0.7447872538878328,0.652587470366937,0.6538424827072925
Ppp1r15a,7.658289467492398e-05,0.0003080447056277,0.0029456461505329,-0.3331507484461842,-0.258470537863542,-0.1862930900556452,0.9872844672671448,0.8258293849801421,0.054904659899203366
Rpl18,0.2144938077835174,0.4704864220587896,0.8852339144732017,-0.0039665489213058,0.0184928654575556,0.0429309133979028,2.705944103361328,2.74133446225284,0.718561080962515
Emp3,0.0165749267498532,0.0885337720142295,0.2602362026171888,-0.2181275566934904,-0.1206776041799027,-0.0280423701699904,1.0689653453518426,0.9817753504707408,0.35901970996115135
Ldha,0.2854763088518824,0.623604884395689,0.9769702553219756,-0.1055039265221721,-0.032857137597478,0.0336927467369863,1.1832631606135788,1.15846449424832,0.8230744602124918
Spty2d1,0.0655493390826368,0.2993638153612894,0.8159807226369715,-1.2552035664563306,-0.2791270140702022,0.0533925149622404,0.6269615696065765,0.5156891046776108,0.6090862402506512
Cyfip1,0.3262432816152409,0.7508318840891169,1.0,-0.0717792385435098,0.0347126720643251,0.1529995238980039,0.739383461643916,0.7554245431742598,0.848397744310294
