gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Cnih4,0.0147630147630147,0.1718517022196694,0.792451370894957,-0.6321889459879708,-0.2981450454640552,-0.0288396401283194,0.6509083824404681,0.5293608983837642,0.7662009620772506
Wdr26,0.0649572649572649,0.3282051282051281,0.959129759129759,0.0026662583024701,0.2110560706772122,0.5021545673232525,0.5916970677915405,0.6859519735037303,0.7662009620772506
Srp9,0.1948717948717948,0.7209013209013208,1.0,-0.1394106818779933,-0.0056681571486772,0.1388738013743402,0.9748964603204744,0.9697792429931468,0.7662009620772506
Degs1,0.0494631804817343,0.4323095522662977,1.0,-28.621792998890907,-27.607810720624887,0.8298173236378427,0.2985655704629681,0.0,0.7662009620772506
Mia3,0.0070948503736257,0.1388637976716842,0.7840226582999281,0.1426710127550101,28.25463767811088,28.94297624509715,0.0,0.428486100695936,0.7662009620772506
Eprs,0.049646897295879,0.3822843822843822,1.0,-0.2901986107287036,-0.0851788782806308,0.1399593355517384,0.8138050579014094,0.7685322753783883,0.7662009620772506
Atf3,0.0129063396350218,0.1541163723003961,0.7898919110255989,-29.350570454788198,-1.1889403548218966,-0.2189382880481938,0.6610293713469265,0.2921947157290306,0.7662009620772506
Ppp2r5a,0.1604138863551888,0.7123816042098661,1.0,-0.5508158869513001,-0.0264365737582594,0.2463595839145223,0.5467599437488857,0.5380860147181941,0.7662009620772506
Fam107b,0.0354885841222526,0.4274785219508331,1.0,-28.778223332840568,-0.5742596474546797,0.0126187420886336,0.5216153638674337,0.3526848200549612,0.7662009620772506
Celf2,0.0585216810711015,0.4418026418026417,1.0,-0.4079390312507778,-0.1878369753180755,0.0170264726623007,0.8470479321968543,0.7393526244811395,0.7662009620772506
Atp5c1,0.0147630147630147,0.1048951048951048,0.5737373737373737,0.0262741624899279,0.1552242846434247,0.3077790498167644,1.3047009331466777,1.4507288724312923,0.7662009620772506
Rbm17,0.0513398264234592,0.3169975086812533,0.957492737513927,-0.0039653477253083,0.3930062824500644,2.366489308928825,0.4055580355607573,0.5294485589947092,0.7662009620772506
Rsu1,0.0376442906310159,0.3409871533819059,0.95799832386793,-28.84916590272667,-1.487389214438894,0.09540890481535,0.4491814672975797,0.161973573670005,0.7662009620772506
Vim,0.0649572649572649,0.5053613053613053,1.0,-0.0854576651676871,0.0413009381327762,0.1528628170601653,2.249858825396205,2.3149949565925647,0.7662009620772506
Commd3,0.0035383895982645,0.0390878610363851,0.3854182323682291,-28.788392304693915,-28.51130811460545,-26.34244341029634,0.383618639064582,0.0,0.7662009620772506
Pip4k2a,0.1948717948717948,0.7209013209013208,1.0,-0.2570928705678805,-0.001409032339769,0.2802947087456006,0.7796893354184725,0.7736775998580907,0.7662009620772506
Apbb1ip,0.1048951048951048,0.516835012298345,1.0,-0.1135496300007751,0.0930965604677126,0.329122277081167,0.5756850652007055,0.6109018584489512,0.7662009620772506
Abi1,0.023845234869951,0.2786324786324786,0.959129759129759,-1.3501036157100672,-0.1954509149199986,0.0984316012079038,0.5940418777139024,0.516718438598884,0.7662009620772506
Edf1,0.001087801087801,0.0379176379176379,0.5053613053613053,-0.2657484160910777,-0.1753455021701741,-0.0616198658039915,1.4063951117710252,1.2418699620094924,0.7662009620772506
Rpl7a,0.1605283605283605,0.6453768453768453,1.0,-0.0190461326413667,0.0302374701929708,0.0766549919614221,2.5547360780294026,2.605205794949508,0.7662009620772506
Surf4,0.0050527014161063,0.0568537936122416,0.4935627897033893,-29.170831762030293,-1.521616814227394,-0.1557417615997636,0.5626085296361734,0.2014502126075987,0.7662009620772506
Set,0.0281274281274281,0.3822843822843822,1.0,-0.0231697297455606,0.1139756651496098,0.2632006058062259,1.3375096295332,1.4446257635922477,0.7662009620772506
Tor1a,0.0012511461372881,0.0343416738180014,0.4312671451066013,0.2933556771723888,1.541469767464683,29.162132731227924,0.1878946965663772,0.5562418113956455,0.7662009620772506
