gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Vamp4,0.0727891754291459,0.4640004013601435,1.0,-28.845785031287868,-27.67102502505328,0.1348306379315683,0.4084656822750995,0.0,0.7494076618421543
Prrc2c,0.0379176379176379,0.3282051282051281,0.959129759129759,-0.1987399950403463,-0.1296197723239946,-0.0376284342854297,1.31223103638386,1.1969429398282012,0.7494076618421543
Mpc2,0.0379176379176379,0.2786324786324786,0.959129759129759,-0.3262288315654671,-0.1802380104213312,0.0049900368313349,0.8459214710160617,0.7448610613905815,0.7494076618421543
Creg1,0.023845234869951,0.2697960790058185,0.958117093999278,-0.3688070530098282,-0.1744175973030494,0.0007214086460378,0.6682115688995718,0.5924977500392075,0.7494076618421543
Uck2,0.0892626890842453,0.4503513435848739,0.956284952863831,-1.1166445539160257,1.7472148107384835,29.05779016625771,0.107919662386888,0.3560672656701448,0.7494076618421543
Uap1,0.0324742023051655,0.4328024837451926,1.0,-26.435714538327456,26.22447172749921,28.403154376381945,0.0,0.0926340233427482,0.7494076618421543
Fcer1g,0.0069930069930069,0.0829836829836829,0.4418026418026417,-0.3614812371773298,-0.2404536929029425,-0.1065465786517301,2.2103388667066937,1.872808758080124,0.7494076618421543
Ndufs2,0.0172872158825007,0.18697655703059,0.8784770784770783,-1.7024828157377163,-0.4291999709381628,0.0658893446861545,0.5433542809226357,0.3900031401564849,0.7494076618421543
Ufc1,0.194013209013209,0.7209013209013208,1.0,-0.2612393524390511,-0.0642211641688206,0.1538098427726607,0.6618893014812073,0.6293389838237482,0.7494076618421543
Pfdn2,0.1048951048951048,0.6453768453768453,1.0,-0.2780174149393749,-0.0394403519396961,0.1765154618101298,0.6755071738000631,0.6626961886841998,0.7494076618421543
Arhgap30,0.1048951048951048,0.6453768453768453,1.0,-0.3415834211617155,-0.1214805066610388,0.1536114662071753,0.9402394093152135,0.8668153451523175,0.7494076618421543
Slamf7,0.0325242986133383,0.312686223816409,0.9538924973980646,-28.832255216160046,-28.219917601176235,0.0,0.3167320089121482,0.0,0.7494076618421543
Cd48,0.0308276094320916,0.2202347585707377,0.8739030607634299,-2.720913597623191,-0.4608925936166349,0.1494870732079332,0.586563423672122,0.430685578618113,0.7494076618421543
