gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Fnbp1,0.0281274281274281,0.3822843822843822,0.959129759129759,-0.1025027958229924,0.1210917766780194,0.3459133730726988,0.7131693352739352,0.7755015960156353,0.7562781578048752
Ass1,0.0281274281274281,0.3822843822843822,0.959129759129759,-0.0671256322202913,0.1853276929285551,0.4368147984223804,0.6537937798848408,0.7434007808184597,0.7562781578048752
Swi5,0.0829836829836829,0.6453768453768453,1.0,-0.2046621039076641,0.0208081285571319,0.2426714979667008,0.7755440842574974,0.785405811138429,0.7562781578048752
Rpl12,0.0147630147630147,0.1605283605283605,0.7209013209013208,-0.0856214509582675,-0.0442582128521196,-0.0038811333905277,3.170275667848404,3.073515120069709,0.7562781578048752
Hspa5,0.1303807303807303,0.683139083139083,1.0,-0.1362680967348442,-0.0183613731542611,0.0959013392626407,1.83308197642248,1.80757142838261,0.7562781578048752
Traf1,0.1303807303807303,0.6453768453768453,1.0,-0.1536792771865894,-0.0122049623576965,0.1573766625879381,1.58667292641191,1.577192073197624,0.7562781578048752
Cntrl,0.0121860181102892,0.1531983720915998,0.8747345961020656,-28.77262726639524,-0.5069014872763795,-0.0071716455526654,0.5291331997320745,0.3749369150897527,0.7562781578048752
Rab14,0.0279409479409479,0.1948717948717948,0.6453768453768453,0.0548813638108886,0.2245598961745817,0.3985227432379781,0.7839180167243928,0.9127058380698616,0.7562781578048752
Gsn,0.0046620046620046,0.0829836829836829,0.6453768453768453,-0.4999707284560061,-0.3004607333880366,-0.0545963866570154,1.08479553783473,0.8816504157930365,0.7562781578048752
Ggta1,0.0443066977513867,0.3988944843037763,1.0,0.0622077402657112,0.3816254444899511,0.7847605341790085,0.5028940569807716,0.6537865809115943,0.7562781578048752
Ndufa8,0.0046620046620046,0.1048951048951048,0.6453768453768453,-0.4516032973770956,-0.221996235809737,-0.0296587323240352,0.807269377227306,0.6930296889925505,0.7562781578048752
Psmb7,0.0513034170099589,0.4418026418026417,1.0,-0.3889862990798892,-0.1261545232992396,0.0909750580222193,0.6386603831617297,0.5838698193165595,0.7562781578048752
Rpl35,0.1948717948717948,0.5737373737373737,0.960151515151514,-0.1197577750963573,-0.0617064491606857,-0.0087478107028383,2.72641284710883,2.6186629634400425,0.7562781578048752
Arpc5l,0.2444968573844136,0.7123816042098661,1.0,-0.2902020452943236,0.0767834567666869,0.8181710080131845,0.5087022332430727,0.5229588033559556,0.7562781578048752
Arhgap15,0.0012511461372881,0.0235358787657099,0.4111322936349843,-29.306664171677223,-1.6039105011012276,-0.2187857018465633,0.5900664320900055,0.2009558270221572,0.7562781578048752
Zeb2,0.1832329769288219,0.7479383313388265,1.0,-28.928337568683517,-0.3664431265704286,28.65220573371673,0.276699086638708,0.2121133964798737,0.77869769994367
Nmi,0.1178769474164996,0.6217687412649331,1.0,-28.77343792871424,-0.4914047398966314,1.1050155395130434,0.4089107487418177,0.300300619247227,0.7562781578048752
Prpf40a,0.0104118104118104,0.1605283605283605,0.7984459984459983,-0.4025689468852276,-0.1783566584689896,-0.0116695309294556,0.8451511725477006,0.7512160360997238,0.7562781578048752
